10, 1, 10, 10, 3, 3, 0.5112832929782082
10, 1, 10, 10, 3, 4, 0.5034848642463331
10, 1, 10, 10, 3, 2, 0.5045077533357375
10, 1, 10, 10, 3, 9, 0.5074699184365663
10, 1, 10, 10, 3, 7, 0.5102478551000953
10, 1, 10, 10, 3, 5, 0.5286105876306322
10, 1, 10, 10, 3, 6, 0.5131210769114422
10, 1, 10, 10, 3, 8, 0.5126257222341108
10, 1, 10, 10, 3, 10, 0.5033564555829044
10, 1, 10, 10, 3, 1, 0.49415204678362573
10, 2, 10, 10, 3, 10, 0.29970050604151605
10, 2, 10, 10, 3, 2, 0.3097131353799698
10, 2, 10, 10, 3, 7, 0.2790804071828892
10, 2, 10, 10, 3, 3, 0.307255897282771
10, 2, 10, 10, 3, 5, 0.28782608695652173
10, 2, 10, 10, 3, 9, 0.2693950177935943
10, 2, 10, 10, 3, 4, 0.2751990898748578
10, 2, 10, 10, 3, 6, 0.28446993838963247
10, 2, 10, 10, 3, 8, 0.2938008237406273
10, 2, 10, 10, 3, 1, 0.27608142493638677
10, 3, 10, 10, 3, 9, 0.17524225467449162
10, 3, 10, 10, 3, 3, 0.19256360078277887
10, 3, 10, 10, 3, 8, 0.17861433720464556
10, 3, 10, 10, 3, 2, 0.18115353371242893
10, 3, 10, 10, 3, 7, 0.2943241075010028
10, 3, 10, 10, 3, 1, 0.2865853658536585
10, 3, 10, 10, 3, 6, 0.18071312803889789
10, 3, 10, 10, 3, 4, 0.212625
10, 3, 10, 10, 3, 10, 0.19094672185872613
10, 3, 10, 10, 3, 5, 0.20166134185303514
10, 4, 10, 10, 3, 3, 0.20252373813093452
10, 4, 10, 10, 3, 5, 0.274389551391255
10, 4, 10, 10, 3, 6, 0.20118267129451087
10, 4, 10, 10, 3, 9, 0.1403358952462283
10, 4, 10, 10, 3, 1, 0.17085967980626934
10, 4, 10, 10, 3, 7, 0.3093304278922345
10, 4, 10, 10, 3, 8, 0.12478336221837089
10, 4, 10, 10, 3, 10, 0.1533134166214014
10, 4, 10, 10, 3, 4, 0.13036656682356298
10, 4, 10, 10, 3, 2, 0.128869690424766
10, 5, 10, 10, 3, 5, 0.1414621932899349
10, 5, 10, 10, 3, 7, 0.13707637835103692
10, 5, 10, 10, 3, 4, 0.14063093880653743
10, 5, 10, 10, 3, 1, 0.15133862171541895
10, 5, 10, 10, 3, 6, 0.15504358655043587
10, 5, 10, 10, 3, 10, 0.15792712949286067
10, 5, 10, 10, 3, 8, 0.1457686094196595
10, 5, 10, 10, 3, 3, 0.12752721617418353
10, 5, 10, 10, 3, 2, 0.1469091834138896
10, 5, 10, 10, 3, 9, 0.13474358974358974
10, 6, 10, 10, 3, 1, 0.1501048767697955
10, 6, 10, 10, 3, 9, 0.12696051919956733
10, 6, 10, 10, 3, 6, 0.1349109207126343
10, 6, 10, 10, 3, 8, 0.14314247669773636
10, 6, 10, 10, 3, 10, 0.13763931784611252
10, 6, 10, 10, 3, 4, 0.1266233766233766
10, 6, 10, 10, 3, 5, 0.14125050207524434
10, 6, 10, 10, 3, 3, 0.14811383189940436
10, 6, 10, 10, 3, 7, 0.1352265043948614
10, 6, 10, 10, 3, 2, 0.170719156053004
10, 7, 10, 10, 3, 7, 0.15274525110590684
10, 7, 10, 10, 3, 1, 0.15547150123907655
10, 7, 10, 10, 3, 3, 0.11176635776467285
10, 7, 10, 10, 3, 5, 0.12880848748639825
10, 7, 10, 10, 3, 9, 0.13009922822491732
10, 7, 10, 10, 3, 6, 0.1390629256333424
10, 7, 10, 10, 3, 4, 0.14498790647675355
10, 7, 10, 10, 3, 10, 0.15101165751038456
10, 7, 10, 10, 3, 8, 0.12444629014396456
10, 7, 10, 10, 3, 2, 0.12608635673886054
10, 8, 10, 10, 3, 4, 0.137405647190383
10, 8, 10, 10, 3, 7, 0.11399404508719693
10, 8, 10, 10, 3, 5, 0.12632311977715877
10, 8, 10, 10, 3, 6, 0.1518818991887219
10, 8, 10, 10, 3, 10, 0.11704253497002569
10, 8, 10, 10, 3, 2, 0.14151735722284434
10, 8, 10, 10, 3, 9, 0.1301255230125523
10, 8, 10, 10, 3, 1, 0.1452513966480447
10, 8, 10, 10, 3, 8, 0.1444278539432605
10, 8, 10, 10, 3, 3, 0.1470061940812113
10, 9, 10, 10, 3, 6, 0.14103703703703704
10, 9, 10, 10, 3, 1, 0.11562115621156212
10, 9, 10, 10, 3, 2, 0.13715748268593797
10, 9, 10, 10, 3, 5, 0.14108503960544014
10, 9, 10, 10, 3, 10, 0.13743864346273985
10, 9, 10, 10, 3, 3, 0.15555881060495094
10, 9, 10, 10, 3, 9, 0.11396319777331065
10, 9, 10, 10, 3, 7, 0.12524790236460717
10, 9, 10, 10, 3, 8, 0.14424659584019153
10, 9, 10, 10, 3, 4, 0.13651365136513652
10, 10, 10, 10, 3, 4, 0.1320253724738162
10, 10, 10, 10, 3, 10, 0.1401542715761898
10, 10, 10, 10, 3, 3, 0.13680686945131712
10, 10, 10, 10, 3, 9, 0.13277459197176886
10, 10, 10, 10, 3, 7, 0.13970157987126974
10, 10, 10, 10, 3, 6, 0.13167628347388666
10, 10, 10, 10, 3, 5, 0.11394302848575712
10, 10, 10, 10, 3, 1, 0.1239828376978843
10, 10, 10, 10, 3, 2, 0.14252404546779365
10, 10, 10, 10, 3, 8, 0.13303087955510026
10, 11, 10, 10, 3, 4, 0.1306216423637759
10, 11, 10, 10, 3, 2, 0.13252463987869598
10, 11, 10, 10, 3, 8, 0.1575649059982095
10, 11, 10, 10, 3, 3, 0.1417676087931808
10, 11, 10, 10, 3, 5, 0.12162162162162163
10, 11, 10, 10, 3, 10, 0.12287540932480898
10, 11, 10, 10, 3, 6, 0.12517406777038528
10, 11, 10, 10, 3, 1, 0.13125866584501616
10, 11, 10, 10, 3, 9, 0.13742071881606766
10, 11, 10, 10, 3, 7, 0.13829947328818662
10, 12, 10, 10, 3, 4, 0.13401901199937666
10, 12, 10, 10, 3, 3, 0.12637535366237032
10, 12, 10, 10, 3, 6, 0.12370323797547941
10, 12, 10, 10, 3, 8, 0.12620304253337472
10, 12, 10, 10, 3, 9, 0.12836568566061365
10, 12, 10, 10, 3, 5, 0.1453335396997369
10, 12, 10, 10, 3, 7, 0.1391249606547057
10, 12, 10, 10, 3, 10, 0.13311382878645345
10, 12, 10, 10, 3, 1, 0.13877614736184826
10, 12, 10, 10, 3, 2, 0.14776419619371808
10, 13, 10, 10, 3, 6, 0.14046511627906977
10, 13, 10, 10, 3, 3, 0.1294529262086514
10, 13, 10, 10, 3, 8, 0.133816120906801
10, 13, 10, 10, 3, 9, 0.1295770202020202
10, 13, 10, 10, 3, 5, 0.14080814312152992
10, 13, 10, 10, 3, 2, 0.13823805060918462
