10, 10, 0, 20, 3, 9, 1.0
10, 10, 0, 20, 3, 8, 1.0
10, 10, 0, 20, 3, 2, 1.0
10, 10, 0, 20, 3, 1, 1.0
10, 10, 0, 20, 3, 3, 1.0
10, 10, 0, 20, 3, 5, 1.0
10, 10, 0, 20, 3, 7, 1.0
10, 10, 0, 20, 3, 10, 1.0
10, 10, 0, 20, 3, 4, 1.0
10, 10, 0, 20, 3, 6, 1.0
10, 10, 1, 19, 3, 10, 0.2253182975627501
10, 10, 1, 19, 3, 9, 0.22371850564726325
10, 10, 1, 19, 3, 7, 0.21848553977481786
10, 10, 1, 19, 3, 6, 0.22170122353285954
10, 10, 1, 19, 3, 4, 0.22220596840257462
10, 10, 1, 19, 3, 1, 0.22548028311425683
10, 10, 1, 19, 3, 8, 0.2207932952821328
10, 10, 1, 19, 3, 2, 0.22387082696923413
10, 10, 1, 19, 3, 5, 0.2190297429974011
10, 10, 1, 19, 3, 3, 0.22003656307129799
10, 10, 2, 18, 3, 6, 0.1694218343542838
10, 10, 2, 18, 3, 9, 0.17977153339448013
10, 10, 2, 18, 3, 7, 0.16957250628667225
10, 10, 2, 18, 3, 5, 0.1772067411980644
10, 10, 2, 18, 3, 2, 0.17323825503355705
10, 10, 2, 18, 3, 8, 0.17856244233833768
10, 10, 2, 18, 3, 10, 0.15964748750105923
10, 10, 2, 18, 3, 3, 0.17194039845973547
10, 10, 2, 18, 3, 1, 0.1720233139050791
10, 10, 2, 18, 3, 4, 0.16969847994019438
10, 10, 3, 17, 3, 4, 0.1569617840465072
10, 10, 3, 17, 3, 7, 0.1609936474826965
10, 10, 3, 17, 3, 9, 0.15161628683131495
10, 10, 3, 17, 3, 5, 0.1629374641422834
10, 10, 3, 17, 3, 3, 0.15520045928619272
10, 10, 3, 17, 3, 2, 0.1521467678417059
10, 10, 3, 17, 3, 8, 0.14795967354776765
10, 10, 3, 17, 3, 10, 0.152810919156247
10, 10, 3, 17, 3, 6, 0.15670637970791698
10, 10, 3, 17, 3, 1, 0.1542312506017137
10, 10, 4, 16, 3, 9, 0.14416307659976885
10, 10, 4, 16, 3, 3, 0.15442247658688865
10, 10, 4, 16, 3, 10, 0.14868559411146162
10, 10, 4, 16, 3, 5, 0.14520374855217438
10, 10, 4, 16, 3, 6, 0.14459839566621524
10, 10, 4, 16, 3, 8, 0.14453905182382004
10, 10, 4, 16, 3, 2, 0.14553058024046
10, 10, 4, 16, 3, 7, 0.14421956130126098
10, 10, 4, 16, 3, 1, 0.14941690962099125
10, 10, 4, 16, 3, 4, 0.14650283553875237
10, 10, 5, 15, 3, 2, 0.13619648016811137
10, 10, 5, 15, 3, 6, 0.13603473227206947
10, 10, 5, 15, 3, 7, 0.13910795087265676
10, 10, 5, 15, 3, 4, 0.15537125826098225
10, 10, 5, 15, 3, 1, 0.13588304398903536
10, 10, 5, 15, 3, 9, 0.15158987670343932
10, 10, 5, 15, 3, 10, 0.13722665968312164
10, 10, 5, 15, 3, 8, 0.13943126719958066
10, 10, 5, 15, 3, 3, 0.13622695777225782
10, 10, 5, 15, 3, 5, 0.15073624386463447
10, 10, 6, 14, 3, 10, 0.13235653235653236
10, 10, 6, 14, 3, 2, 0.1419910270401358
10, 10, 6, 14, 3, 7, 0.1504912532949916
10, 10, 6, 14, 3, 5, 0.14497149096202838
10, 10, 6, 14, 3, 6, 0.12995946443925807
10, 10, 6, 14, 3, 8, 0.1321192862380836
10, 10, 6, 14, 3, 3, 0.14235776277724205
10, 10, 6, 14, 3, 9, 0.14372494229133762
10, 10, 6, 14, 3, 4, 0.13943302104878938
10, 10, 6, 14, 3, 1, 0.12373174956693887
10, 10, 7, 13, 3, 9, 0.1336079289483846
10, 10, 7, 13, 3, 8, 0.138711776187378
10, 10, 7, 13, 3, 2, 0.133203125
10, 10, 7, 13, 3, 4, 0.133065039594963
10, 10, 7, 13, 3, 10, 0.12807109252483012
10, 10, 7, 13, 3, 3, 0.14304308212937655
10, 10, 7, 13, 3, 7, 0.13564343681566404
10, 10, 7, 13, 3, 1, 0.13607222294910376
10, 10, 7, 13, 3, 5, 0.1549172102358254
10, 10, 7, 13, 3, 6, 0.11370186009955463
10, 10, 8, 12, 3, 10, 0.12649945474372956
10, 10, 8, 12, 3, 1, 0.15474934036939314
10, 10, 8, 12, 3, 6, 0.13268175123845227
10, 10, 8, 12, 3, 5, 0.14070891514500536
10, 10, 8, 12, 3, 3, 0.1277807921866522
10, 10, 8, 12, 3, 7, 0.1277950941862041
10, 10, 8, 12, 3, 4, 0.1227204168380639
10, 10, 8, 12, 3, 2, 0.13226587728740583
10, 10, 8, 12, 3, 9, 0.13777896565548578
10, 10, 8, 12, 3, 8, 0.12747491185245458
10, 10, 9, 11, 3, 1, 0.13935007804739605
10, 10, 9, 11, 3, 4, 0.12406769936890419
