1, 10, 10, 10, 3, 1, 0.9997511199601792
2, 10, 10, 10, 3, 1, 0.5497314715359828
2, 10, 10, 10, 3, 2, 0.5337751175716118
3, 10, 10, 10, 3, 3, 0.3917970858067998
3, 10, 10, 10, 3, 1, 0.37588846364133405
3, 10, 10, 10, 3, 2, 0.36420254535607904
4, 10, 10, 10, 3, 3, 0.2932231404958678
4, 10, 10, 10, 3, 4, 0.30344142951687625
4, 10, 10, 10, 3, 2, 0.30224867724867727
4, 10, 10, 10, 3, 1, 0.29760319573901467
5, 10, 10, 10, 3, 2, 0.25402061855670105
5, 10, 10, 10, 3, 3, 0.2531017369727047
5, 10, 10, 10, 3, 1, 0.25963904840032814
5, 10, 10, 10, 3, 5, 0.2471217105263158
5, 10, 10, 10, 3, 4, 0.2540339263549855
6, 10, 10, 10, 3, 4, 0.22812953117448043
6, 10, 10, 10, 3, 5, 0.2318840579710145
6, 10, 10, 10, 3, 3, 0.22259615384615383
6, 10, 10, 10, 3, 1, 0.20435835351089587
6, 10, 10, 10, 3, 6, 0.22382324687800192
6, 10, 10, 10, 3, 2, 0.22722914669223393
7, 10, 10, 10, 3, 7, 0.19035269709543567
7, 10, 10, 10, 3, 2, 0.18945720250521922
7, 10, 10, 10, 3, 3, 0.19216710182767624
7, 10, 10, 10, 3, 6, 0.21229338842975207
7, 10, 10, 10, 3, 4, 0.20752744380554103
7, 10, 10, 10, 3, 5, 0.20434557682359028
7, 10, 10, 10, 3, 1, 0.19238790406673617
8, 10, 10, 10, 3, 1, 0.15795724465558195
8, 10, 10, 10, 3, 4, 0.19095776323616895
8, 10, 10, 10, 3, 3, 0.20034944670937682
8, 10, 10, 10, 3, 8, 0.1703394877903514
8, 10, 10, 10, 3, 2, 0.18614210217263652
8, 10, 10, 10, 3, 5, 0.1766095688127584
8, 10, 10, 10, 3, 7, 0.16519694297472076
8, 10, 10, 10, 3, 6, 0.19316843345111898
9, 10, 10, 10, 3, 8, 0.16338207247298156
9, 10, 10, 10, 3, 5, 0.16634553628773283
9, 10, 10, 10, 3, 3, 0.16580976863753213
9, 10, 10, 10, 3, 1, 0.1702944942381562
9, 10, 10, 10, 3, 7, 0.18053777208706787
9, 10, 10, 10, 3, 6, 0.14248871695680207
9, 10, 10, 10, 3, 4, 0.17049808429118773
9, 10, 10, 10, 3, 9, 0.17549457562220805
9, 10, 10, 10, 3, 2, 0.15982028241335045
10, 10, 10, 10, 3, 2, 0.1662269129287599
10, 10, 10, 10, 3, 10, 0.15512649800266312
10, 10, 10, 10, 3, 9, 0.14869390488948425
10, 10, 10, 10, 3, 3, 0.14562458249833
10, 10, 10, 10, 3, 6, 0.1463254593175853
10, 10, 10, 10, 3, 7, 0.16246684350132626
10, 10, 10, 10, 3, 8, 0.15053763440860216
10, 10, 10, 10, 3, 5, 0.14670255720053835
10, 10, 10, 10, 3, 1, 0.14713715046604528
10, 10, 10, 10, 3, 4, 0.15994623655913978
11, 10, 10, 10, 3, 1, 0.13717421124828533
11, 10, 10, 10, 3, 2, 0.14246762099522836
11, 10, 10, 10, 3, 6, 0.13561643835616438
