10, 10, 1, 10, 3, 6, 0.19695561236346734
10, 10, 1, 10, 3, 10, 0.2065053825674268
10, 10, 1, 10, 3, 8, 0.19935319935319934
10, 10, 1, 10, 3, 9, 0.19495759265713955
10, 10, 1, 10, 3, 2, 0.19110282985908933
10, 10, 1, 10, 3, 4, 0.198471514590088
10, 10, 1, 10, 3, 5, 0.20138969310943833
10, 10, 1, 10, 3, 7, 0.2003244120032441
10, 10, 1, 10, 3, 1, 0.20113741875580315
10, 10, 1, 10, 3, 3, 0.1972631334802273
10, 10, 2, 10, 3, 8, 0.1249079754601227
10, 10, 2, 10, 3, 6, 0.12212432697014194
10, 10, 2, 10, 3, 9, 0.12753977968176256
10, 10, 2, 10, 3, 4, 0.1288785731737112
10, 10, 2, 10, 3, 1, 0.12648028323769991
10, 10, 2, 10, 3, 10, 0.1205055835071788
10, 10, 2, 10, 3, 2, 0.12098553567050747
10, 10, 2, 10, 3, 7, 0.11971053599901876
10, 10, 2, 10, 3, 5, 0.12323727774371551
10, 10, 2, 10, 3, 3, 0.12600831092642387
10, 10, 3, 10, 3, 10, 0.12265415549597855
10, 10, 3, 10, 3, 1, 0.11433585313174946
10, 10, 3, 10, 3, 4, 0.11049798115746971
10, 10, 3, 10, 3, 5, 0.12785081835256237
10, 10, 3, 10, 3, 3, 0.12045118839801262
10, 10, 3, 10, 3, 8, 0.12595985450626432
10, 10, 3, 10, 3, 6, 0.11612206319200648
10, 10, 3, 10, 3, 9, 0.1203017647851273
10, 10, 3, 10, 3, 2, 0.12486544671689989
10, 10, 3, 10, 3, 7, 0.11858716089175396
10, 10, 4, 10, 3, 6, 0.12434478741991846
10, 10, 4, 10, 3, 7, 0.13066938894560304
10, 10, 4, 10, 3, 4, 0.13615160349854227
10, 10, 4, 10, 3, 10, 0.1304221251819505
10, 10, 4, 10, 3, 9, 0.12644013416946187
10, 10, 4, 10, 3, 5, 0.12734409071085914
10, 10, 4, 10, 3, 2, 0.13556851311953352
10, 10, 4, 10, 3, 8, 0.1349934469200524
10, 10, 4, 10, 3, 1, 0.12996075010902747
10, 10, 4, 10, 3, 3, 0.12238067520372527
