10, 20, 10, 10, 3, 6, 2, 0.2946893439777855
10, 20, 10, 10, 3, 6, 5, 0.29735376044568246
10, 20, 10, 10, 3, 7, 7, 0.24648901692473893
10, 20, 10, 10, 3, 7, 4, 0.2502685284640172
10, 20, 10, 10, 3, 7, 8, 0.2507751231077877
10, 20, 10, 10, 3, 7, 1, 0.2603507503163985
10, 20, 10, 10, 3, 7, 2, 0.25443037974683547
10, 20, 10, 10, 3, 7, 10, 0.2633567188343227
10, 20, 10, 10, 3, 7, 6, 0.27222321588266857
10, 20, 10, 10, 3, 7, 3, 0.25212055585634363
10, 20, 10, 10, 3, 7, 5, 0.2566228149216075
10, 20, 10, 10, 3, 7, 9, 0.25122615803814713
10, 20, 10, 10, 3, 8, 1, 0.23543510324483777
10, 20, 10, 10, 3, 8, 2, 0.23516320474777447
10, 20, 10, 10, 3, 8, 3, 0.23712486105965172
10, 20, 10, 10, 3, 8, 5, 0.23918247099981588
10, 20, 10, 10, 3, 8, 6, 0.22676786375416513
10, 20, 10, 10, 3, 8, 7, 0.23762560476367697
10, 20, 10, 10, 3, 8, 8, 0.21825249907441688
10, 20, 10, 10, 3, 8, 10, 0.23834196891191708
10, 20, 10, 10, 3, 8, 9, 0.22046805349182763
10, 20, 10, 10, 3, 8, 4, 0.2337066275013769
10, 20, 10, 10, 3, 9, 3, 0.2172712207696557
10, 20, 10, 10, 3, 9, 1, 0.22170943326564518
10, 20, 10, 10, 3, 9, 9, 0.21980051717768748
10, 20, 10, 10, 3, 9, 2, 0.22133580705009276
10, 20, 10, 10, 3, 9, 8, 0.2214641342430389
10, 20, 10, 10, 3, 9, 5, 0.20930663700407862
10, 20, 10, 10, 3, 9, 7, 0.21980721980721982
10, 20, 10, 10, 3, 9, 4, 0.2202292899408284
10, 20, 10, 10, 3, 9, 10, 0.2232093281510272
10, 20, 10, 10, 3, 9, 6, 0.21298895751450497
10, 20, 10, 10, 3, 10, 10, 0.20545112781954888
10, 20, 10, 10, 3, 10, 9, 0.20133206470028545
10, 20, 10, 10, 3, 10, 7, 0.1998093422306959
10, 20, 10, 10, 3, 10, 8, 0.2023990860624524
10, 20, 10, 10, 3, 10, 1, 0.20652380049307795
10, 20, 10, 10, 3, 10, 4, 0.20788667687595713
10, 20, 10, 10, 3, 10, 5, 0.2202876608629826
10, 20, 10, 10, 3, 10, 6, 0.20098224404986778
10, 20, 10, 10, 3, 10, 3, 0.21666666666666667
10, 20, 10, 10, 3, 10, 2, 0.19901812688821752
10, 20, 10, 10, 3, 11, 7, 0.19241037376048817
10, 20, 10, 10, 3, 11, 3, 0.19487963316774934
10, 20, 10, 10, 3, 11, 1, 0.19113680154142582
10, 20, 10, 10, 3, 11, 10, 0.1915627996164909
10, 20, 10, 10, 3, 11, 5, 0.18729734884608049
10, 20, 10, 10, 3, 11, 4, 0.20061138708444784
10, 20, 10, 10, 3, 11, 6, 0.1854419410745234
10, 20, 10, 10, 3, 11, 9, 0.19159056316590564
10, 20, 10, 10, 3, 11, 2, 0.19715099715099715
10, 20, 10, 10, 3, 11, 8, 0.2043947717370714
10, 20, 10, 10, 3, 12, 2, 0.18181818181818182
10, 20, 10, 10, 3, 12, 5, 0.1889040828286775
10, 20, 10, 10, 3, 12, 10, 0.18125990491283678
10, 20, 10, 10, 3, 12, 6, 0.1828793774319066
10, 20, 10, 10, 3, 12, 8, 0.1892527946656207
10, 20, 10, 10, 3, 12, 1, 0.1832910404060121
10, 20, 10, 10, 3, 12, 9, 0.19367358820104794
10, 20, 10, 10, 3, 12, 4, 0.17952664999037907
10, 20, 10, 10, 3, 12, 3, 0.19075482738443533
10, 20, 10, 10, 3, 12, 7, 0.18546658873952854
10, 20, 10, 10, 3, 13, 6, 0.18429360694554064
10, 20, 10, 10, 3, 13, 1, 0.17185304155792008
10, 20, 10, 10, 3, 13, 2, 0.1736587333602259
10, 20, 10, 10, 3, 13, 10, 0.18049461507778222
10, 20, 10, 10, 3, 13, 7, 0.18825390547755586
10, 20, 10, 10, 3, 13, 9, 0.17944664031620552
10, 20, 10, 10, 3, 13, 3, 0.17759617301176
10, 20, 10, 10, 3, 13, 5, 0.18582489577129244
10, 20, 10, 10, 3, 13, 8, 0.17314206017134887
10, 20, 10, 10, 3, 13, 4, 0.18035714285714285
10, 20, 10, 10, 3, 14, 9, 0.1689488521949255
10, 20, 10, 10, 3, 14, 1, 0.17453591606133978
10, 20, 10, 10, 3, 14, 2, 0.17268757443429933
10, 20, 10, 10, 3, 14, 6, 0.17761703837653206
10, 20, 10, 10, 3, 14, 10, 0.18260694108151734
10, 20, 10, 10, 3, 14, 5, 0.17781796262808922
10, 20, 10, 10, 3, 14, 7, 0.16811477066073954
10, 20, 10, 10, 3, 14, 8, 0.17742582197273457
10, 20, 10, 10, 3, 14, 4, 0.17705583756345178
10, 20, 10, 10, 3, 14, 3, 0.16643187764137654
10, 20, 10, 10, 3, 15, 6, 0.16993076162215628
10, 20, 10, 10, 3, 15, 8, 0.16872264226024672
10, 20, 10, 10, 3, 15, 5, 0.16829316869149571
10, 20, 10, 10, 3, 15, 7, 0.16531860327480766
10, 20, 10, 10, 3, 15, 2, 0.16998191681735986
10, 20, 10, 10, 3, 15, 4, 0.16373801916932906
10, 20, 10, 10, 3, 15, 3, 0.17691542288557213
10, 20, 10, 10, 3, 15, 10, 0.17116759332803813
10, 20, 10, 10, 3, 15, 1, 0.17046362909672264
10, 20, 10, 10, 3, 15, 9, 0.16320830007980847
10, 20, 10, 10, 3, 16, 8, 0.1695583596214511
10, 20, 10, 10, 3, 16, 4, 0.16686674669867949
10, 20, 10, 10, 3, 16, 7, 0.16878916515059633
10, 20, 10, 10, 3, 16, 6, 0.15921900161030597
10, 20, 10, 10, 3, 16, 5, 0.1655062661627213
10, 20, 10, 10, 3, 16, 9, 0.1626784637040016
10, 20, 10, 10, 3, 16, 1, 0.16073570571771292
10, 20, 10, 10, 3, 16, 3, 0.16453418632546982
10, 20, 10, 10, 3, 16, 10, 0.1639146194120016
10, 20, 10, 10, 3, 16, 2, 0.1586596689543803
10, 20, 10, 10, 3, 17, 1, 0.16727568006496144
10, 20, 10, 10, 3, 17, 9, 0.1430310407790627
10, 20, 10, 10, 3, 17, 5, 0.1531880220004074
10, 20, 10, 10, 3, 17, 3, 0.16317821580979475
10, 20, 10, 10, 3, 17, 6, 0.1610410736071574
10, 20, 10, 10, 3, 17, 4, 0.16909385113268607
10, 20, 10, 10, 3, 17, 2, 0.1620020429009193
10, 20, 10, 10, 3, 17, 8, 0.16481294236602628
10, 20, 10, 10, 3, 17, 7, 0.15833164608220288
10, 20, 10, 10, 3, 17, 10, 0.16218945667541912
10, 20, 10, 10, 3, 18, 7, 0.15753424657534246
10, 20, 10, 10, 3, 18, 4, 0.1707971912432879
10, 20, 10, 10, 3, 18, 3, 0.17543500511770727
10, 20, 10, 10, 3, 18, 5, 0.14797185430463577
10, 20, 10, 10, 3, 18, 2, 0.15840763010574332
10, 20, 10, 10, 3, 18, 9, 0.16117065127782357
10, 20, 10, 10, 3, 18, 1, 0.15085058413609345
10, 20, 10, 10, 3, 18, 6, 0.16252821670428894
10, 20, 10, 10, 3, 18, 10, 0.15595188718374117
10, 20, 10, 10, 3, 18, 8, 0.1500309981401116
10, 20, 10, 10, 3, 19, 4, 0.14500205676676264
10, 20, 10, 10, 3, 19, 5, 0.15939356689203033
10, 20, 10, 10, 3, 19, 6, 0.151540210874509
10, 20, 10, 10, 3, 19, 2, 0.16022099447513813
10, 20, 10, 10, 3, 19, 8, 0.16001653917717593
10, 20, 10, 10, 3, 19, 10, 0.16340004126263669
10, 20, 10, 10, 3, 19, 9, 0.15397385349657605
10, 20, 10, 10, 3, 19, 3, 0.15839536807278742
10, 20, 10, 10, 3, 19, 1, 0.14472049689440994
10, 20, 10, 10, 3, 19, 7, 0.15504511894995898
10, 20, 10, 10, 3, 20, 8, 0.14648236022281824
10, 20, 10, 10, 3, 20, 7, 0.16298845920226768
10, 20, 10, 10, 3, 20, 5, 0.15348360655737706
10, 20, 10, 10, 3, 20, 9, 0.1511437908496732
10, 20, 10, 10, 3, 20, 10, 0.1504914004914005
10, 20, 10, 10, 3, 20, 3, 0.1592356687898089
10, 20, 10, 10, 3, 20, 4, 0.14509158263017083
10, 20, 10, 10, 3, 20, 6, 0.16339869281045752
10, 20, 10, 10, 3, 20, 2, 0.1471924029727498
10, 20, 10, 10, 3, 20, 1, 0.15428805908904392
