10, 10, 10, 10, 1, 3, 0.11695631751996242
10, 10, 10, 10, 1, 7, 0.1607773851590106
10, 10, 10, 10, 1, 4, 0.13793103448275862
10, 10, 10, 10, 1, 1, 0.14675615212527965
10, 10, 10, 10, 1, 9, 0.11320754716981132
10, 10, 10, 10, 1, 5, 0.12709181365897784
10, 10, 10, 10, 1, 6, 0.15435356200527706
10, 10, 10, 10, 1, 8, 0.13953488372093023
10, 10, 10, 10, 1, 10, 0.12107208872458411
10, 10, 10, 10, 1, 2, 0.12154696132596685
10, 10, 10, 10, 2, 1, 0.12829169480081026
10, 10, 10, 10, 2, 7, 0.12307343608340889
10, 10, 10, 10, 2, 8, 0.1385984427141268
10, 10, 10, 10, 2, 3, 0.13334827431645002
10, 10, 10, 10, 2, 9, 0.14215135863462833
10, 10, 10, 10, 2, 6, 0.12682149362477232
10, 10, 10, 10, 2, 5, 0.1304445442299057
10, 10, 10, 10, 2, 4, 0.13305476138113043
10, 10, 10, 10, 2, 10, 0.14115044247787611
10, 10, 10, 10, 2, 2, 0.15683704674530363
10, 10, 10, 10, 3, 5, 0.14885884576246547
10, 10, 10, 10, 3, 3, 0.13234421364985163
10, 10, 10, 10, 3, 6, 0.13142770719903207
10, 10, 10, 10, 3, 10, 0.1322962962962963
10, 10, 10, 10, 3, 4, 0.13056513266376854
10, 10, 10, 10, 3, 9, 0.13557564083567936
10, 10, 10, 10, 3, 8, 0.13806910870532405
10, 10, 10, 10, 3, 7, 0.12344744016964557
10, 10, 10, 10, 3, 1, 0.13375890736342042
10, 10, 10, 10, 3, 2, 0.1215810039074241
10, 10, 10, 10, 4, 3, 0.133674630261661
10, 10, 10, 10, 4, 4, 0.1443114442331357
10, 10, 10, 10, 4, 5, 0.1276207839562443
10, 10, 10, 10, 4, 2, 0.12774473924977128
10, 10, 10, 10, 4, 7, 0.13621487416770117
10, 10, 10, 10, 4, 6, 0.1350034005894355
10, 10, 10, 10, 4, 8, 0.13018156903048989
10, 10, 10, 10, 4, 9, 0.14171544349392165
10, 10, 10, 10, 4, 10, 0.13864205969469126
10, 10, 10, 10, 4, 1, 0.13014714269419414
10, 10, 10, 10, 5, 2, 0.1292816686145824
10, 10, 10, 10, 5, 7, 0.1387846291331546
10, 10, 10, 10, 5, 9, 0.13757663180670754
10, 10, 10, 10, 5, 1, 0.13290054999549183
10, 10, 10, 10, 5, 8, 0.13128186453022578
10, 10, 10, 10, 5, 4, 0.12639304158738787
10, 10, 10, 10, 5, 10, 0.12806094685289315
10, 10, 10, 10, 5, 5, 0.13712344685796013
10, 10, 10, 10, 5, 6, 0.12953697807695808
10, 10, 10, 10, 5, 3, 0.1294160385069476
10, 10, 10, 10, 6, 6, 0.12503770739064857
10, 10, 10, 10, 6, 1, 0.13631268216127346
10, 10, 10, 10, 6, 10, 0.13657581689504592
10, 10, 10, 10, 6, 9, 0.140278917145201
10, 10, 10, 10, 6, 3, 0.13719353155972874
10, 10, 10, 10, 6, 8, 0.13135720734276257
10, 10, 10, 10, 6, 2, 0.12920033225100053
10, 10, 10, 10, 6, 4, 0.12961987203613098
10, 10, 10, 10, 6, 7, 0.133687808583365
10, 10, 10, 10, 6, 5, 0.13518171599850132
10, 10, 10, 10, 7, 2, 0.1295000962587435
10, 10, 10, 10, 7, 5, 0.13559429076670457
10, 10, 10, 10, 7, 3, 0.1298025020638852
10, 10, 10, 10, 7, 6, 0.141507651615341
10, 10, 10, 10, 7, 1, 0.12347258652677372
10, 10, 10, 10, 7, 7, 0.13649343232438607
10, 10, 10, 10, 7, 10, 0.13483792596381305
10, 10, 10, 10, 7, 9, 0.13341000575043127
10, 10, 10, 10, 7, 4, 0.13908038707229145
10, 10, 10, 10, 7, 8, 0.1273816351239406
10, 10, 10, 10, 8, 4, 0.1341334666888926
10, 10, 10, 10, 8, 3, 0.13129566623905406
10, 10, 10, 10, 8, 10, 0.1386353517364203
10, 10, 10, 10, 8, 1, 0.13558006762374591
10, 10, 10, 10, 8, 8, 0.1349683016349683
10, 10, 10, 10, 8, 9, 0.13411856214234125
10, 10, 10, 10, 8, 7, 0.12572132892599025
10, 10, 10, 10, 8, 2, 0.13753234597808733
10, 10, 10, 10, 8, 5, 0.12447292966773486
10, 10, 10, 10, 8, 6, 0.1377112773621502
10, 10, 10, 10, 9, 4, 0.13076109404120284
10, 10, 10, 10, 9, 8, 0.13622090415192145
10, 10, 10, 10, 9, 6, 0.12644541222405767
10, 10, 10, 10, 9, 3, 0.1282051282051282
10, 10, 10, 10, 9, 9, 0.13330341113105926
10, 10, 10, 10, 9, 1, 0.1326800979853022
10, 10, 10, 10, 9, 7, 0.13024790083966414
10, 10, 10, 10, 9, 2, 0.14981549815498155
10, 10, 10, 10, 9, 5, 0.12464957949539447
10, 10, 10, 10, 9, 10, 0.13529178638660458
10, 10, 10, 10, 10, 1, 0.13045810055865922
10, 10, 10, 10, 10, 8, 0.13656949391021414
10, 10, 10, 10, 10, 2, 0.13474606580829757
10, 10, 10, 10, 10, 6, 0.13526871187497216
10, 10, 10, 10, 10, 9, 0.1313568781533241
10, 10, 10, 10, 10, 3, 0.13026274841061664
10, 10, 10, 10, 10, 10, 0.13584788582572466
10, 10, 10, 10, 10, 4, 0.13229589334284567
10, 10, 10, 10, 10, 5, 0.12935680919870643
10, 10, 10, 10, 10, 7, 0.12809309376253958
