0, 1.0, 0.0
1, 0.22206402463545882, 0.0023696519044900358
2, 0.17210829924114635, 0.005499216691947074
3, 0.1551564632644346, 0.004242906404727147
4, 0.14672822300417931, 0.0031027897155006005
5, 0.14178044707858892, 0.007241227435472901
6, 0.13811365300153375, 0.007803304016924499
7, 0.135003677448508, 0.009936088110021224
8, 0.13304555195028467, 0.008880900027373746
9, 0.13316837031203327, 0.009980564647400797
10, 0.13180221368199585, 0.007232237762021647
11, 0.13406005496273454, 0.009719282450832057
12, 0.13281124590285542, 0.007253912688232145
13, 0.13439268861164538, 0.007777872522082483
14, 0.13572491934189765, 0.007566540445923151
15, 0.14014228541519433, 0.005256331174051305
16, 0.1454339047163892, 0.006456681877361247
17, 0.15644442100583694, 0.009989298917658013
18, 0.1779296689923185, 0.009140956942990466
19, 0.23707662542842853, 0.006892747309522577
20, 1.0, 0.0
